,Total
3278,1.095080418668107
3279,1.1100797169211556
3280,1.1156383487954227
3281,1.113092597235908
3282,1.1041546829333582
3283,1.0909021373571508
3284,1.0757748038215933
3285,1.0614669637661207
3286,1.0506151874595635
3287,1.045324073127084
3288,1.0467662958734272
3289,1.0550687792439901
3290,1.0694799434594688
3291,1.088689557485269
3292,1.1111893847665943
3293,1.1355910715747526
3294,1.1608266885211225
3295,1.186174823303572
3296,1.2110509536412828
3297,1.2344386498852993
3298,1.25386946024935
3299,1.2645312141642802
3300,1.2604539053985981
3301,1.2384968088070683
3302,1.2008284694292264
3303,1.1529437722880767
3304,1.1005841783969446
3305,1.0483204259222068
3306,0.9994522681065732
3307,0.9563042896058677
3308,0.9204647187491182
3309,0.8928346854730933
3310,0.8734990486060429
3311,0.8615431343010064
3312,0.8550272335648867
3313,0.8512609452471115
3314,0.8472978081419161
3315,0.8404541960838152
3316,0.8287292990850775
3317,0.8110657960174392
3318,0.787385128118134
3319,0.7583843616767423
3320,0.7252000528716207
3321,0.6890978551095637
3322,0.6512958504759347
3323,0.6129533916968892
3324,0.5753035366422637
3325,0.5398527455249164
3326,0.5085332695498993
3327,0.4837788177969401
3328,0.46859767672423963
3329,0.4665096679174778
3330,0.4808743025262465
3331,0.5133331715755148
3332,0.562218871474206
3333,0.6226424003944735
3334,0.6885241464785142
3335,0.7547560667676159
3336,0.8180856033843658
3337,0.8769021678348308
3338,0.9306751828840673
3339,0.9795064191341311
3340,1.0238745209628448
3341,1.0644397819886844
3342,1.101772416213342
3343,1.1360175401283445
3344,1.1666790121168034
3345,1.1927073644631054
3346,1.2128669903797922
3347,1.226150793952731
3348,1.2320301980237027
3349,1.230506910274389
3350,1.2220617540597718
3351,1.207599587040828
3352,1.1884287813859624
3353,1.1662737713876172
3354,1.1433181095703622
3355,1.1222427035069027
3356,1.106129747370082
3357,1.0980531289210957
3358,1.1003379014559702
3359,1.113751484165653
3360,1.1368610985748577
3361,1.1655833735912922
3362,1.1932735318150187
3363,1.2121660738810374
3364,1.2160816302965203
3365,1.2025290989643391
3366,1.1726407253952162
3367,1.1296238378715064
3368,1.077267673557331
3369,1.019151574937963
3370,0.9583737457844954
3371,0.8974845439473639
3372,0.8384859069651605
3373,0.782885171490171
3374,0.7318005593913682
3375,0.6860912491917637
3376,0.6464786567208191
3377,0.6136297101600467
3378,0.5881712621863976
3379,0.570594984618642
3380,0.5610100637127134
3381,0.5587516782755154
3382,0.5619968903308483
3383,0.567690729305079
3384,0.5720223298917116
3385,0.5714008253071647
3386,0.5636207966385481
3387,0.5486764462823447
3388,0.5286321770486111
3389,0.5066564733639113
3390,0.4861165209316745
3391,0.47034525598853605
3392,0.4629508855898664
3393,0.46819814644348734
3394,0.4907692677393018
3395,0.5339694821688679
3396,0.5964822390673961
3397,0.6708814947218621
3398,0.7469072626619776
3399,0.8163288708306533
3400,0.8748812004620312
3401,0.9215117140581506
3402,0.9570283900163047
3403,0.983129505246156
3404,1.001870810860524
3405,1.0153867667029564
3406,1.0257046664204288
3407,1.0345540510212063
3408,1.0431458638412159
3409,1.0519760972819718
3410,1.0607554429419868
3411,1.0685376177962496
3412,1.0740445320645604
3413,1.0761047000923056
3414,1.074040786679492
3415,1.0678551801798688
3416,1.0582213760326056
3417,1.046418471845296
3418,1.0343249496304978
3419,1.0244847103097032
3420,1.020110599791977
3421,1.0246925763658723
3422,1.040843475462555
3423,1.0685021817854485
3424,1.1033755301398667
3425,1.137340010363864
3426,1.1621770560517979
3427,1.1738068829119956
3428,1.1728149508674652
3429,1.1621899782359653
3430,1.1452218088856632
3431,1.1245010620754496
3432,1.101674725141968
3433,1.0775575732606641
3434,1.0524064845775616
3435,1.0262673943802851
3436,0.9993102127384657
3437,0.9720581754870175
3438,0.9454484834870313
3439,0.9207282063883838
3440,0.8992529178715031
3441,0.8822667225138006
3442,0.8706943159655042
3443,0.8649260432030518
3444,0.8645760205565907
3445,0.8682359372803217
3446,0.8733010851680686
3447,0.8760043549219254
3448,0.8719288721260237
3449,0.8574284648922148
3450,0.831742355058243
3451,0.7977863333559846
3452,0.7603076736000016
3453,0.7236298167381189
3454,0.6908639593215408
3455,0.6640741600399421
3456,0.6445965329638953
3457,0.6332677521046819
3458,0.6305807864264996
3459,0.6368057671484515
3460,0.652057221110876
3461,0.6762475775120247
3462,0.7088986143184725
3463,0.7488970012737474
3464,0.7943958618827929
3465,0.8430273856354549
3466,0.892363574103705
3467,0.9403639993879854
3468,0.9855926625626688
3469,1.0271807584495893
3470,1.064660835626407
3471,1.0978462926561037
3472,1.1268999331126361
3473,1.1525871324952386
3474,1.1763935353592825
3475,1.1999210851959812
3476,1.2235248884810142
3477,1.2456413606863677
3478,1.263918413845758
3479,1.2767705129879072
3480,1.2839264454265853
3481,1.2861697764884203
3482,1.2848950312866392
3483,1.281758880017188
3484,1.2784578334872507
3485,1.2765916425282207
3486,1.2775566950267718
3487,1.2823984267338047
3488,1.2915352505278794
3489,1.3042867061014884
3490,1.3182824643303244
3491,1.3291820123353495
3492,1.3314501558500031
3493,1.3203744961983246
3494,1.2940353130215874
3495,1.2536583904087881
3496,1.2024547620335388
3497,1.1441749103235217
3498,1.0821399230670024
3499,1.0187955310166126
3500,0.9556382605579756
3501,0.8934627727791489
3502,0.8328429768262058
3503,0.7744876346233343
3504,0.7192055633154131
3505,0.6676947087415719
3506,0.6204183830626824
3507,0.5775910598954099
3508,0.5392042956125744
3509,0.5050501386690753
3510,0.47473484203848654
3511,0.44769452172871194
3512,0.4232319722027602
3513,0.4005940581330746
3514,0.37909912148579283
3515,0.3582977074199967
3516,0.338113325945698
3517,0.3188983450325999
3518,0.3013959499331439
3519,0.28669446450394986
3520,0.27629432117076635
3521,0.27234246489859415
3522,0.27796410780700803
3523,0.2973964551480025
3524,0.335246503311983
3525,0.3941431848695338
3526,0.47160962232620773
3527,0.5593961221409489
3528,0.6469811170671707
3529,0.7260193195328238
3530,0.7921225249202936
3531,0.8441381842771305
3532,0.8827683450976085
3533,0.9095343171858427
3534,0.926198173585456
3535,0.9344794305732963
3536,0.9359232812560928
3537,0.9318409047726702
3538,0.923287601964718
3539,0.9110691276307173
3540,0.8957773909742034
3541,0.8778566947467477
3542,0.8576923700576683
3543,0.8357021083129018
3544,0.8124107146142096
3545,0.7885083209534098
3546,0.7649162098337169
3547,0.7428929595662265
3548,0.7241963320958418
3549,0.7112556680156119
3550,0.7071781995316397
3551,0.7152818849858054
3552,0.7380243108464127
3553,0.7757664141340208
3554,0.8259443015741483
3555,0.8828764751363858
3556,0.9389710604758058
3557,0.9876996619781171
3558,1.0260707676016358
3559,1.0545745490926368
3560,1.075598759602475
3561,1.0919911288481678
3562,1.106288663151629
3563,1.120433595563292
3564,1.1357259137631783
3565,1.1528647999815205
3566,1.1720127882809488
3567,1.1928618940591509
3568,1.2147091504016942
3569,1.2365642391420013
3570,1.2573050872123241
3571,1.2758697660916796
3572,1.2914490213275776
3573,1.3036461259289522
3574,1.3125930072894256
3575,1.3190228219692564
3576,1.3242660517715719
3577,1.330050583488657
3578,1.3378977950083102
3579,1.3479092956193712
3580,1.3570432918528978
3581,1.3584593183521414
3582,1.3451346197853506
3583,1.3154955220869533
3584,1.2734216026584035
3585,1.2241593927075656
3586,1.1717571066104802
3587,1.1186096565291161
3588,1.0658153421971226
3589,1.013651616401109
3590,0.9619839939526209
3591,0.9105790036410091
3592,0.8593166881894548
3593,0.8082990895038203
3594,0.7578598612366295
3595,0.7084983316872187
3596,0.6607776547216665
3597,0.6152280182328607
3598,0.5722799527786552
3599,0.5322307162929546
3600,0.49523150770593255
3601,0.4612800620649569
3602,0.43021216049541877
3603,0.401706922007043
3604,0.3753467264077106
3605,0.3507743822459525
3606,0.3279332854233257
3607,0.30726765461161626
3608,0.2897326489372269
3609,0.27668541022145543
3610,0.2698703985838249
3611,0.2714934801260105
3612,0.28420315669637625
3613,0.31078505756029867
3614,0.353425655587194
3615,0.41258657205856375
3616,0.48593844043276907
3617,0.5681842227761811
3618,0.6522894260604654
3619,0.7315224419463975
3620,0.8010259969052195
3621,0.8582465128146466
3622,0.9025129582224137
3623,0.9343587030189975
3624,0.9549491972249304
3625,0.9657066278454765
3626,0.9680944582654714
3627,0.9635008039196332
3628,0.9531744726881098
3629,0.9381896199002135
3630,0.9194358367544516
3631,0.8976451510817419
3632,0.8734663497269218
3633,0.8475727846647573
3634,0.8207617944396474
3635,0.7940225515350451
3636,0.7685942655029572
3637,0.7460334168417986
3638,0.7282705110870787
3639,0.7175999489886512
3640,0.7165229359144192
3641,0.7273761634737987
3642,0.7517549326623194
3643,0.7898191924291431
3644,0.8395010051787307
3645,0.8957052786101076
3646,0.9506252726888997
3647,0.9966253628177374
3648,1.0298282095256575
3649,1.0508355368248936
3650,1.0628754681055783
3651,1.069838923971422
3652,1.0752239158167791
3653,1.0817604751564436
3654,1.0913295125936986
3655,1.1049696404100113
3656,1.1229095369293651
3657,1.1446292796325575
3658,1.1689769736247348
3659,1.1943701396969184
3660,1.2190869776063058
3661,1.2415964534309551
3662,1.260839265477907
3663,1.276397601720159
3664,1.2885452255722671
3665,1.2981954869361376
3666,1.3067449279074337
3667,1.3157548666416687
3668,1.326335740098401
3669,1.3380317273760203
3670,1.3472605035859686
3671,1.346985107476023
3672,1.3309153550298465
3673,1.2991706637664142
3674,1.257210082600226
3675,1.2110404820487632
3676,1.1647861477692036
3677,1.1204917172531932
3678,1.0785964546192468
3679,1.0384658674546885
3680,0.9988832110885302
3681,0.958508484384605
3682,0.9162893702876531
3683,0.871759246607131
3684,0.8251378545716266
3685,0.7772068823747532
3686,0.7290392847340278
3687,0.6817201992278333
3688,0.6361579110155506
3689,0.5930007666938407
3690,0.5526245900389771
3691,0.5151508937695416
3692,0.4804774190094785
3693,0.4483293687321185
3694,0.41835944206927583
3695,0.3903222705538283
3696,0.36430563971058005
3697,0.3409133524956043
3698,0.3212584321211718
3699,0.3068105998936857
3700,0.2992728220825586
3701,0.30045539617468
3702,0.31203264571165656
3703,0.3352286410655426
3704,0.37060297135333453
3705,0.41802047842026346
3706,0.47666482841548774
3707,0.5448599184400198
3708,0.6196853061378954
3709,0.6968095964441287
3710,0.7710931859267658
3711,0.8378550609166286
3712,0.8939447443925035
3713,0.9380010806045878
3714,0.9700662260887376
3715,0.9910254362610198
3716,1.002154984325372
3717,1.0048342275119995
3718,1.0003833164727023
3719,0.9899814511725323
3720,0.9746414539229303
3721,0.9552353556963917
3722,0.9325699479604321
3723,0.9074941778745204
3724,0.880995694152857
3725,0.8542577911918181
3726,0.8286862315300836
3727,0.8059083273591127
3728,0.7877234777228849
3729,0.7759956565233808
3730,0.7725130626563663
3731,0.7788522334773087
3732,0.7962422843849867
3733,0.8253393345385658
3734,0.8657160977140284
3735,0.9148443868634504
3736,0.9669107963842672
3737,1.013383324040561
3738,1.046886746543786
3739,1.0650317343471336
3740,1.0701633770857317
3741,1.0667136457285071
3742,1.0591791689209737
3743,1.05132219746077
3744,1.0460366146320517
3745,1.0454109889247094
3746,1.050782800867419
3747,1.0627272968071058
3748,1.0810028024227767
3749,1.1045355094289124
3750,1.1315583625126753
3751,1.1599576326725551
3752,1.1877409115891642
3753,1.2134501161773341
3754,1.2363782011556426
3755,1.2565530199742931
3756,1.2745284262350667
3757,1.2910223517303714
3758,1.3063715541844316
3759,1.319689187687784
3760,1.3277518344276023
3761,1.3246819798291372
3762,1.305020893070273
3763,1.2691307983949087
3764,1.2233328330408775
3765,1.1750192799988963
3766,1.129578415544946
3767,1.0899957175128119
3768,1.05727763162145
3769,1.0309092285267614
3770,1.0092712661854464
3771,0.9900459816253554
3772,0.970613611151595
3773,0.9484591428382979
3774,0.9216210353912874
3775,0.889120119503749
3776,0.8511600079745515
3777,0.8089273839640936
3778,0.7640951172276818
3779,0.7183213084085038
3780,0.6729451842508877
3781,0.6288918802456882
3782,0.5867084660203262
3783,0.5466632443818126
3784,0.5088787923116402
3785,0.4734966068281741
3786,0.4408766562499781
3787,0.41180926897264203
3788,0.38765667693114714
3789,0.3703274680099834
3790,0.36205651239958037
3791,0.3649070731480849
3792,0.37997264114977997
3793,0.4067159830563196
3794,0.443066650615361
3795,0.48627992947634047
3796,0.533925309448946
3797,0.5844854067533054
3798,0.6374670175803444
3799,0.6930912010593735
3800,0.7515983082353459
3801,0.8123118481106615
3802,0.8729906004114818
3803,0.9301459188845669
3804,0.9802419827549524
3805,1.0208128931618299
3806,1.0508052067298568
3807,1.070297517702072
3808,1.0800450656680565
3809,1.0811132430591315
3810,1.0746592961022103
3811,1.0618390749159132
3812,1.0438060419849549
3813,1.0217757404003873
3814,0.9971235599652358
3815,0.9714731045964045
3816,0.9467342940678588
3817,0.9250392242506071
3818,0.9085250626910502
3819,0.8990056795458711
3820,0.8976926153611762
3821,0.9051074844207695
3822,0.9211811203779592
3823,0.9454186821647237
3824,0.97697295182661
3825,1.0144364571943902
3826,1.0551356799226206
3827,1.094021359820697
3828,1.1235092455759015
3829,1.136452248185224
3830,1.1305796563512893
3831,1.1091260041610072
3832,1.07777678545655
3833,1.0420092969814458
3834,1.0061694134288854
3835,0.973519608969058
3836,0.9465330900657556
3837,0.9271298201590396
3838,0.9167581023124944
3839,0.9162966651358111
3840,0.9258154048744321
3841,0.9443419013471576
3842,0.969863629844652
3843,0.9997012196161177
3844,1.0311015047335628
3845,1.0616878703817658
3846,1.089518896851632
3847,1.1127980397764667
3848,1.129460273334836
3849,1.1369127984698268
3850,1.1322475576039475
3851,1.1132087860517492
3852,1.0797478586296474
3853,1.0350814223495184
3854,0.9850158754573525
3855,0.9359956844091718
3856,0.8936460858878033
3857,0.8623943660848524
3858,0.8453564743346164
3859,0.843879477393114
3860,0.8570152434059851
3861,0.8816511589327598
3862,0.9135098591880647
3863,0.9483632618649143
3864,0.9827094822224464
3865,1.013747912419785
3866,1.038968159235301
3867,1.0558298237896242
3868,1.0619573115982832
3869,1.0558810701612054
3870,1.0377352901610082
3871,1.0092702800995899
3872,0.9732547729216965
3873,0.9328235267908749
3874,0.8911336836826472
3875,0.8513650417543035
3876,0.8169713373400493
3877,0.7920332285732322
3878,0.7813007698453334
3879,0.789008701003321
3880,0.8160309756510579
3881,0.8579015679957861
3882,0.9070187376984001
3883,0.956824524473298
3884,1.0036523334757999
3885,1.0459368538618439
3886,1.0825621051751193
3887,1.1116592452473717
3888,1.1305581535439468
3889,1.136905883043826
3890,1.1300346665154322
3891,1.1114957315296574
3892,1.0846224652782008
3893,1.0537483331641337
3894,1.0235778228665782
3895,0.998788099991593
3896,0.9836803499321836
3897,0.9815860857919874
3898,0.9938649215753107
3899,1.0189479497894487
3900,1.0525031581174595
3901,1.0891400375773546
3902,1.1245092718991978
3903,1.1564387205864068
3904,1.1848455056737772
3905,1.2106696373364143
3906,1.2339131158071983
3907,1.251628602627214
3908,1.258218965581824
3909,1.2488581699678898
3910,1.2225082913533638
3911,1.1817500944368842
3912,1.1310099035355523
3913,1.0751791756288331
3914,1.0189177916654875
3915,0.966372788933412
3916,0.9211520343222711
3917,0.8863612268948535
3918,0.8644069137416661
3919,0.8563705057078176
3920,0.8612181127401627
3921,0.8755806867249661
3922,0.8944653203388161
3923,0.9122728942200564
3924,0.9234892423093637
3925,0.9234999238832593
3926,0.9100438998774669
3927,0.8840870209639435
3928,0.8488066166269104
3929,0.8077482395787732
3930,0.7636970344887388
3931,0.718510771218091
3932,0.6735372311089047
3933,0.6301719127915965
3934,0.5901484335414804
3935,0.5555527713204422
3936,0.5289113524507285
3937,0.5134648870501975
3938,0.5132371709782817
3939,0.5320841129941519
3940,0.5712475209037174
3941,0.6271284479720758
3942,0.692365943614236
3943,0.7595660242123771
3944,0.8238320010559478
3945,0.8827480603509318
3946,0.9351427421549249
3947,0.9800791665389201
3948,1.0167981724122312
3949,1.0455126698435215
3950,1.0682385183892495
3951,1.0886886773232576
3952,1.1107986909219432
3953,1.1366052062699836
3954,1.1651081409297308
3955,1.1930652531030992
3956,1.2168420710127017
3957,1.2337766120875246
3958,1.2425669315437835
3959,1.2431120517223344
3960,1.2362288274822395
3961,1.2234061903303628
3962,1.2066669168882436
3963,1.1885625568296172
3964,1.1722237247587657
3965,1.1612249673746797
3966,1.1589307698062696
3967,1.1672941949780753
3968,1.1856192257703468
3969,1.2098432413111606
3970,1.2328844853478973
3971,1.2467409915519272
3972,1.2458103582341715
3973,1.2290646441779867
3974,1.1993882895177845
3975,1.1611108382168456
3976,1.1177926880563946
3977,1.0712231626784197
3978,1.021656404284662
3979,0.9689267366961655
